t, q0, q1, q0ref, q1ref 
3.102750, 0.967858, -0.007988, 1.000000, 0.000000 
3.103000, 0.967859, -0.007988, 1.000000, 0.000000 
3.103250, 0.967859, -0.007988, 1.000000, 0.000000 
3.103500, 0.967859, -0.007988, 1.000000, 0.000000 
3.103750, 0.967859, -0.007988, 1.000000, 0.000000 
3.104000, 0.967860, -0.007988, 1.000000, 0.000000 
3.104250, 0.967860, -0.007988, 1.000000, 0.000000 
3.104500, 0.967860, -0.007988, 1.000000, 0.000000 
3.104750, 0.967860, -0.007988, 1.000000, 0.000000 
3.105000, 0.967860, -0.007988, 1.000000, 0.000000 
3.105250, 0.967861, -0.007988, 1.000000, 0.000000 
3.105500, 0.967861, -0.007988, 1.000000, 0.000000 
3.105750, 0.967861, -0.007988, 1.000000, 0.000000 
3.106000, 0.967861, -0.007988, 1.000000, 0.000000 
3.106250, 0.967862, -0.007987, 1.000000, 0.000000 
3.106500, 0.967862, -0.007987, 1.000000, 0.000000 
3.106750, 0.967862, -0.007987, 1.000000, 0.000000 
3.107000, 0.967862, -0.007987, 1.000000, 0.000000 
3.107250, 0.967863, -0.007987, 1.000000, 0.000000 
3.107500, 0.967863, -0.007987, 1.000000, 0.000000 
3.107750, 0.967863, -0.007987, 1.000000, 0.000000 
3.108000, 0.967863, -0.007987, 1.000000, 0.000000 
3.108250, 0.967863, -0.007987, 1.000000, 0.000000 
3.108500, 0.967864, -0.007987, 1.000000, 0.000000 
3.108750, 0.967864, -0.007987, 1.000000, 0.000000 
3.109000, 0.967864, -0.007987, 1.000000, 0.000000 
3.109250, 0.967864, -0.007987, 1.000000, 0.000000 
3.109500, 0.967864, -0.007987, 1.000000, 0.000000 
3.109750, 0.967865, -0.007987, 1.000000, 0.000000 
3.110000, 0.967865, -0.007987, 1.000000, 0.000000 
3.110250, 0.967865, -0.007987, 1.000000, 0.000000 
3.110500, 0.967865, -0.007987, 1.000000, 0.000000 
3.110750, 0.967865, -0.007986, 1.000000, 0.000000 
3.111000, 0.967865, -0.007986, 1.000000, 0.000000 
3.111250, 0.967866, -0.007986, 1.000000, 0.000000 
3.111500, 0.967866, -0.007986, 1.000000, 0.000000 
3.111750, 0.967866, -0.007986, 1.000000, 0.000000 
3.112000, 0.967866, -0.007986, 1.000000, 0.000000 
3.112250, 0.967866, -0.007986, 1.000000, 0.000000 
3.112500, 0.967867, -0.007986, 1.000000, 0.000000 
3.112750, 0.967867, -0.007986, 1.000000, 0.000000 
3.113000, 0.967867, -0.007986, 1.000000, 0.000000 
3.113250, 0.967867, -0.007986, 1.000000, 0.000000 
3.113500, 0.967867, -0.007986, 1.000000, 0.000000 
3.113750, 0.967867, -0.007986, 1.000000, 0.000000 
3.114000, 0.967867, -0.007986, 1.000000, 0.000000 
3.114250, 0.967868, -0.007986, 1.000000, 0.000000 
3.114500, 0.967868, -0.007986, 1.000000, 0.000000 
3.114750, 0.967868, -0.007986, 1.000000, 0.000000 
3.115000, 0.967868, -0.007986, 1.000000, 0.000000 
3.115250, 0.967868, -0.007986, 1.000000, 0.000000 
3.115500, 0.967868, -0.007986, 1.000000, 0.000000 
3.115750, 0.967869, -0.007986, 1.000000, 0.000000 
3.116000, 0.967869, -0.007986, 1.000000, 0.000000 
3.116250, 0.967869, -0.007986, 1.000000, 0.000000 
3.116500, 0.967869, -0.007986, 1.000000, 0.000000 
3.116750, 0.967869, -0.007985, 1.000000, 0.000000 
3.117000, 0.967869, -0.007985, 1.000000, 0.000000 
3.117250, 0.967869, -0.007985, 1.000000, 0.000000 
3.117500, 0.967869, -0.007985, 1.000000, 0.000000 
3.117750, 0.967870, -0.007985, 1.000000, 0.000000 
3.118000, 0.967870, -0.007985, 1.000000, 0.000000 
3.118250, 0.967870, -0.007985, 1.000000, 0.000000 
3.118500, 0.967870, -0.007985, 1.000000, 0.000000 
3.118750, 0.967870, -0.007985, 1.000000, 0.000000 
3.119000, 0.967870, -0.007985, 1.000000, 0.000000 
3.119250, 0.967870, -0.007985, 1.000000, 0.000000 
3.119500, 0.967870, -0.007985, 1.000000, 0.000000 
3.119750, 0.967870, -0.007985, 1.000000, 0.000000 
3.120000, 0.967871, -0.007985, 1.000000, 0.000000 
3.120250, 0.967871, -0.007985, 1.000000, 0.000000 
3.120500, 0.967871, -0.007985, 1.000000, 0.000000 
3.120750, 0.967871, -0.007985, 1.000000, 0.000000 
3.121000, 0.967871, -0.007985, 1.000000, 0.000000 
3.121250, 0.967871, -0.007985, 1.000000, 0.000000 
3.121500, 0.967871, -0.007985, 1.000000, 0.000000 
3.121750, 0.967871, -0.007985, 1.000000, 0.000000 
3.122000, 0.967871, -0.007985, 1.000000, 0.000000 
3.122250, 0.967871, -0.007985, 1.000000, 0.000000 
3.122500, 0.967871, -0.007985, 1.000000, 0.000000 
3.122750, 0.967872, -0.007985, 1.000000, 0.000000 
3.123000, 0.967872, -0.007985, 1.000000, 0.000000 
3.123250, 0.967872, -0.007985, 1.000000, 0.000000 
3.123500, 0.967872, -0.007985, 1.000000, 0.000000 
3.123750, 0.967872, -0.007985, 1.000000, 0.000000 
3.124000, 0.967872, -0.007985, 1.000000, 0.000000 
3.124250, 0.967872, -0.007985, 1.000000, 0.000000 
3.124500, 0.967872, -0.007985, 1.000000, 0.000000 
3.124750, 0.967872, -0.007985, 1.000000, 0.000000 
3.125000, 0.967872, -0.007985, 1.000000, 0.000000 
3.125250, 0.967872, -0.007985, 1.000000, 0.000000 
3.125500, 0.967872, -0.007985, 1.000000, 0.000000 
3.125750, 0.967872, -0.007985, 1.000000, 0.000000 
3.126000, 0.967872, -0.007985, 1.000000, 0.000000 
3.126250, 0.967873, -0.007985, 1.000000, 0.000000 
3.126500, 0.967873, -0.007985, 1.000000, 0.000000 
3.126750, 0.967873, -0.007985, 1.000000, 0.000000 
3.127000, 0.967873, -0.007985, 1.000000, 0.000000 
3.127250, 0.967873, -0.007985, 1.000000, 0.000000 
3.127500, 0.967873, -0.007985, 1.000000, 0.000000 
3.127750, 0.967873, -0.007985, 1.000000, 0.000000 
3.128000, 0.967873, -0.007985, 1.000000, 0.000000 
3.128250, 0.967873, -0.007985, 1.000000, 0.000000 
3.128500, 0.967873, -0.007985, 1.000000, 0.000000 
3.128750, 0.967873, -0.007985, 1.000000, 0.000000 
3.129000, 0.967873, -0.007985, 1.000000, 0.000000 
3.129250, 0.967873, -0.007985, 1.000000, 0.000000 
3.129500, 0.967873, -0.007985, 1.000000, 0.000000 
3.129750, 0.967873, -0.007985, 1.000000, 0.000000 
3.130000, 0.967873, -0.007985, 1.000000, 0.000000 
3.130250, 0.967873, -0.007985, 1.000000, 0.000000 
3.130500, 0.967873, -0.007985, 1.000000, 0.000000 
3.130750, 0.967873, -0.007985, 1.000000, 0.000000 
3.131000, 0.967873, -0.007985, 1.000000, 0.000000 
3.131250, 0.967873, -0.007985, 1.000000, 0.000000 
3.131500, 0.967873, -0.007985, 1.000000, 0.000000 
3.131750, 0.967873, -0.007985, 1.000000, 0.000000 
3.132000, 0.967873, -0.007985, 1.000000, 0.000000 
3.132250, 0.967873, -0.007985, 1.000000, 0.000000 
3.132500, 0.967873, -0.007985, 1.000000, 0.000000 
3.132750, 0.967873, -0.007985, 1.000000, 0.000000 
3.133000, 0.967873, -0.007985, 1.000000, 0.000000 
3.133250, 0.967873, -0.007985, 1.000000, 0.000000 
3.133500, 0.967873, -0.007985, 1.000000, 0.000000 
3.133750, 0.967873, -0.007985, 1.000000, 0.000000 
3.134000, 0.967873, -0.007985, 1.000000, 0.000000 
3.134250, 0.967873, -0.007985, 1.000000, 0.000000 
3.134500, 0.967873, -0.007985, 1.000000, 0.000000 
3.134750, 0.967873, -0.007985, 1.000000, 0.000000 
3.135000, 0.967873, -0.007985, 1.000000, 0.000000 
3.135250, 0.967873, -0.007985, 1.000000, 0.000000 
3.135500, 0.967873, -0.007985, 1.000000, 0.000000 
3.135750, 0.967873, -0.007985, 1.000000, 0.000000 
3.136000, 0.967873, -0.007985, 1.000000, 0.000000 
3.136250, 0.967873, -0.007985, 1.000000, 0.000000 
3.136500, 0.967873, -0.007985, 1.000000, 0.000000 
3.136750, 0.967873, -0.007985, 1.000000, 0.000000 
3.137000, 0.967873, -0.007985, 1.000000, 0.000000 
3.137250, 0.967873, -0.007985, 1.000000, 0.000000 
3.137500, 0.967873, -0.007985, 1.000000, 0.000000 
3.137750, 0.967873, -0.007985, 1.000000, 0.000000 
3.138000, 0.967873, -0.007985, 1.000000, 0.000000 
3.138250, 0.967873, -0.007985, 1.000000, 0.000000 
3.138500, 0.967873, -0.007985, 1.000000, 0.000000 
3.138750, 0.967873, -0.007985, 1.000000, 0.000000 
3.139000, 0.967873, -0.007985, 1.000000, 0.000000 
3.139250, 0.967873, -0.007985, 1.000000, 0.000000 
3.139500, 0.967873, -0.007985, 1.000000, 0.000000 
3.139750, 0.967873, -0.007985, 1.000000, 0.000000 
3.140000, 0.967873, -0.007985, 1.000000, 0.000000 
3.140250, 0.967873, -0.007985, 1.000000, 0.000000 
3.140500, 0.967873, -0.007985, 1.000000, 0.000000 
3.140750, 0.967873, -0.007985, 1.000000, 0.000000 
3.141000, 0.967873, -0.007985, 1.000000, 0.000000 
3.141250, 0.967873, -0.007985, 1.000000, 0.000000 
3.141500, 0.967873, -0.007985, 1.000000, 0.000000 
3.141750, 0.967873, -0.007985, 1.000000, 0.000000 
3.142000, 0.967873, -0.007985, 1.000000, 0.000000 
3.142250, 0.967873, -0.007985, 1.000000, 0.000000 
3.142500, 0.967873, -0.007985, 1.000000, 0.000000 
3.142750, 0.967873, -0.007985, 1.000000, 0.000000 
3.143000, 0.967872, -0.007985, 1.000000, 0.000000 
3.143250, 0.967872, -0.007985, 1.000000, 0.000000 
3.143500, 0.967872, -0.007985, 1.000000, 0.000000 
3.143750, 0.967872, -0.007985, 1.000000, 0.000000 
3.144000, 0.967872, -0.007985, 1.000000, 0.000000 
3.144250, 0.967872, -0.007985, 1.000000, 0.000000 
3.144500, 0.967872, -0.007985, 1.000000, 0.000000 
3.144750, 0.967872, -0.007985, 1.000000, 0.000000 
3.145000, 0.967872, -0.007985, 1.000000, 0.000000 
3.145250, 0.967872, -0.007985, 1.000000, 0.000000 
3.145500, 0.967872, -0.007985, 1.000000, 0.000000 
3.145750, 0.967872, -0.007985, 1.000000, 0.000000 
3.146000, 0.967872, -0.007986, 1.000000, 0.000000 
3.146250, 0.967872, -0.007986, 1.000000, 0.000000 
3.146500, 0.967872, -0.007986, 1.000000, 0.000000 
3.146750, 0.967872, -0.007986, 1.000000, 0.000000 
3.147000, 0.967871, -0.007986, 1.000000, 0.000000 
3.147250, 0.967871, -0.007986, 1.000000, 0.000000 
3.147500, 0.967871, -0.007986, 1.000000, 0.000000 
3.147750, 0.967871, -0.007986, 1.000000, 0.000000 
3.148000, 0.967871, -0.007986, 1.000000, 0.000000 
3.148250, 0.967871, -0.007986, 1.000000, 0.000000 
3.148500, 0.967871, -0.007986, 1.000000, 0.000000 
3.148750, 0.967871, -0.007986, 1.000000, 0.000000 
3.149000, 0.967871, -0.007986, 1.000000, 0.000000 
3.149250, 0.967871, -0.007986, 1.000000, 0.000000 
3.149500, 0.967871, -0.007986, 1.000000, 0.000000 
3.149750, 0.967871, -0.007986, 1.000000, 0.000000 
3.150000, 0.967870, -0.007986, 1.000000, 0.000000 
3.150250, 0.967870, -0.007986, 1.000000, 0.000000 
3.150500, 0.967870, -0.007986, 1.000000, 0.000000 
3.150750, 0.967870, -0.007986, 1.000000, 0.000000 
3.151000, 0.967870, -0.007986, 1.000000, 0.000000 
3.151250, 0.967870, -0.007986, 1.000000, 0.000000 
3.151500, 0.967870, -0.007986, 1.000000, 0.000000 
3.151750, 0.967870, -0.007986, 1.000000, 0.000000 
3.152000, 0.967870, -0.007986, 1.000000, 0.000000 
3.152250, 0.967870, -0.007986, 1.000000, 0.000000 
3.152500, 0.967870, -0.007986, 1.000000, 0.000000 
3.152750, 0.967869, -0.007986, 1.000000, 0.000000 
3.153000, 0.967869, -0.007986, 1.000000, 0.000000 
3.153250, 0.967869, -0.007986, 1.000000, 0.000000 
3.153500, 0.967869, -0.007987, 1.000000, 0.000000 
3.153750, 0.967869, -0.007987, 1.000000, 0.000000 
3.154000, 0.967869, -0.007987, 1.000000, 0.000000 
3.154250, 0.967869, -0.007987, 1.000000, 0.000000 
3.154500, 0.967869, -0.007987, 1.000000, 0.000000 
3.154750, 0.967869, -0.007987, 1.000000, 0.000000 
3.155000, 0.967869, -0.007987, 1.000000, 0.000000 
3.155250, 0.967868, -0.007987, 1.000000, 0.000000 
3.155500, 0.967868, -0.007987, 1.000000, 0.000000 
3.155750, 0.967868, -0.007987, 1.000000, 0.000000 
3.156000, 0.967868, -0.007987, 1.000000, 0.000000 
3.156250, 0.967868, -0.007987, 1.000000, 0.000000 
3.156500, 0.967868, -0.007987, 1.000000, 0.000000 
3.156750, 0.967868, -0.007987, 1.000000, 0.000000 
3.157000, 0.967868, -0.007987, 1.000000, 0.000000 
3.157250, 0.967867, -0.007987, 1.000000, 0.000000 
3.157500, 0.967867, -0.007987, 1.000000, 0.000000 
3.157750, 0.967867, -0.007987, 1.000000, 0.000000 
3.158000, 0.967867, -0.007987, 1.000000, 0.000000 
3.158250, 0.967867, -0.007987, 1.000000, 0.000000 
3.158500, 0.967867, -0.007987, 1.000000, 0.000000 
3.158750, 0.967867, -0.007987, 1.000000, 0.000000 
3.159000, 0.967867, -0.007987, 1.000000, 0.000000 
3.159250, 0.967866, -0.007988, 1.000000, 0.000000 
3.159500, 0.967866, -0.007988, 1.000000, 0.000000 
3.159750, 0.967866, -0.007988, 1.000000, 0.000000 
3.160000, 0.967866, -0.007988, 1.000000, 0.000000 
3.160250, 0.967866, -0.007988, 1.000000, 0.000000 
3.160500, 0.967866, -0.007988, 1.000000, 0.000000 
3.160750, 0.967866, -0.007988, 1.000000, 0.000000 
3.161000, 0.967866, -0.007988, 1.000000, 0.000000 
3.161250, 0.967865, -0.007988, 1.000000, 0.000000 
3.161500, 0.967865, -0.007988, 1.000000, 0.000000 
3.161750, 0.967865, -0.007988, 1.000000, 0.000000 
3.162000, 0.967865, -0.007988, 1.000000, 0.000000 
3.162250, 0.967865, -0.007988, 1.000000, 0.000000 
3.162500, 0.967865, -0.007988, 1.000000, 0.000000 
3.162750, 0.967865, -0.007988, 1.000000, 0.000000 
3.163000, 0.967864, -0.007988, 1.000000, 0.000000 
3.163250, 0.967864, -0.007988, 1.000000, 0.000000 
3.163500, 0.967864, -0.007988, 1.000000, 0.000000 
3.163750, 0.967864, -0.007988, 1.000000, 0.000000 
3.164000, 0.967864, -0.007988, 1.000000, 0.000000 
3.164250, 0.967864, -0.007989, 1.000000, 0.000000 
3.164500, 0.967864, -0.007989, 1.000000, 0.000000 
3.164750, 0.967863, -0.007989, 1.000000, 0.000000 
3.165000, 0.967863, -0.007989, 1.000000, 0.000000 
3.165250, 0.967863, -0.007989, 1.000000, 0.000000 
3.165500, 0.967863, -0.007989, 1.000000, 0.000000 
3.165750, 0.967863, -0.007989, 1.000000, 0.000000 
3.166000, 0.967863, -0.007989, 1.000000, 0.000000 
3.166250, 0.967863, -0.007989, 1.000000, 0.000000 
3.166500, 0.967862, -0.007989, 1.000000, 0.000000 
3.166750, 0.967862, -0.007989, 1.000000, 0.000000 
3.167000, 0.967862, -0.007989, 1.000000, 0.000000 
3.167250, 0.967862, -0.007989, 1.000000, 0.000000 
3.167500, 0.967862, -0.007989, 1.000000, 0.000000 
3.167750, 0.967862, -0.007989, 1.000000, 0.000000 
3.168000, 0.967861, -0.007989, 1.000000, 0.000000 
3.168250, 0.967861, -0.007989, 1.000000, 0.000000 
3.168500, 0.967861, -0.007989, 1.000000, 0.000000 
3.168750, 0.967861, -0.007990, 1.000000, 0.000000 
3.169000, 0.967861, -0.007990, 1.000000, 0.000000 
3.169250, 0.967861, -0.007990, 1.000000, 0.000000 
3.169500, 0.967860, -0.007990, 1.000000, 0.000000 
3.169750, 0.967860, -0.007990, 1.000000, 0.000000 
3.170000, 0.967860, -0.007990, 1.000000, 0.000000 
3.170250, 0.967860, -0.007990, 1.000000, 0.000000 
3.170500, 0.967860, -0.007990, 1.000000, 0.000000 
3.170750, 0.967860, -0.007990, 1.000000, 0.000000 
3.171000, 0.967859, -0.007990, 1.000000, 0.000000 
3.171250, 0.967859, -0.007990, 1.000000, 0.000000 
3.171500, 0.967859, -0.007990, 1.000000, 0.000000 
3.171750, 0.967859, -0.007990, 1.000000, 0.000000 
3.172000, 0.967859, -0.007990, 1.000000, 0.000000 
3.172250, 0.967859, -0.007990, 1.000000, 0.000000 
3.172500, 0.967858, -0.007990, 1.000000, 0.000000 
3.172750, 0.967858, -0.007990, 1.000000, 0.000000 
3.173000, 0.967858, -0.007991, 1.000000, 0.000000 
3.173250, 0.967858, -0.007991, 1.000000, 0.000000 
3.173500, 0.967858, -0.007991, 1.000000, 0.000000 
3.173750, 0.967858, -0.007991, 1.000000, 0.000000 
3.174000, 0.967857, -0.007991, 1.000000, 0.000000 
3.174250, 0.967857, -0.007991, 1.000000, 0.000000 
3.174500, 0.967857, -0.007991, 1.000000, 0.000000 
3.174750, 0.967857, -0.007991, 1.000000, 0.000000 
3.175000, 0.967857, -0.007991, 1.000000, 0.000000 
3.175250, 0.967857, -0.007991, 1.000000, 0.000000 
3.175500, 0.967856, -0.007991, 1.000000, 0.000000 
3.175750, 0.967856, -0.007991, 1.000000, 0.000000 
3.176000, 0.967856, -0.007991, 1.000000, 0.000000 
3.176250, 0.967856, -0.007991, 1.000000, 0.000000 
3.176500, 0.967856, -0.007991, 1.000000, 0.000000 
3.176750, 0.967855, -0.007991, 1.000000, 0.000000 
3.177000, 0.967855, -0.007992, 1.000000, 0.000000 
3.177250, 0.967855, -0.007992, 1.000000, 0.000000 
3.177500, 0.967855, -0.007992, 1.000000, 0.000000 
3.177750, 0.967855, -0.007992, 1.000000, 0.000000 
3.178000, 0.967854, -0.007992, 1.000000, 0.000000 
3.178250, 0.967854, -0.007992, 1.000000, 0.000000 
3.178500, 0.967854, -0.007992, 1.000000, 0.000000 
3.178750, 0.967854, -0.007992, 1.000000, 0.000000 
3.179000, 0.967854, -0.007992, 1.000000, 0.000000 
3.179250, 0.967854, -0.007992, 1.000000, 0.000000 
3.179500, 0.967853, -0.007992, 1.000000, 0.000000 
3.179750, 0.967853, -0.007992, 1.000000, 0.000000 
3.180000, 0.967853, -0.007992, 1.000000, 0.000000 
3.180250, 0.967853, -0.007992, 1.000000, 0.000000 
3.180500, 0.967853, -0.007992, 1.000000, 0.000000 
3.180750, 0.967852, -0.007992, 1.000000, 0.000000 
3.181000, 0.967852, -0.007993, 1.000000, 0.000000 
3.181250, 0.967852, -0.007993, 1.000000, 0.000000 
3.181500, 0.967852, -0.007993, 1.000000, 0.000000 
3.181750, 0.967852, -0.007993, 1.000000, 0.000000 
3.182000, 0.967851, -0.007993, 1.000000, 0.000000 
3.182250, 0.967851, -0.007993, 1.000000, 0.000000 
3.182500, 0.967851, -0.007993, 1.000000, 0.000000 
3.182750, 0.967851, -0.007993, 1.000000, 0.000000 
3.183000, 0.967851, -0.007993, 1.000000, 0.000000 
3.183250, 0.967850, -0.007993, 1.000000, 0.000000 
3.183500, 0.967850, -0.007993, 1.000000, 0.000000 
3.183750, 0.967850, -0.007993, 1.000000, 0.000000 
3.184000, 0.967850, -0.007993, 1.000000, 0.000000 
3.184250, 0.967850, -0.007993, 1.000000, 0.000000 
3.184500, 0.967849, -0.007993, 1.000000, 0.000000 
3.184750, 0.967849, -0.007994, 1.000000, 0.000000 
3.185000, 0.967849, -0.007994, 1.000000, 0.000000 
3.185250, 0.967849, -0.007994, 1.000000, 0.000000 
3.185500, 0.967849, -0.007994, 1.000000, 0.000000 
3.185750, 0.967848, -0.007994, 1.000000, 0.000000 
3.186000, 0.967848, -0.007994, 1.000000, 0.000000 
3.186250, 0.967848, -0.007994, 1.000000, 0.000000 
3.186500, 0.967848, -0.007994, 1.000000, 0.000000 
3.186750, 0.967848, -0.007994, 1.000000, 0.000000 
3.187000, 0.967847, -0.007994, 1.000000, 0.000000 
3.187250, 0.967847, -0.007994, 1.000000, 0.000000 
3.187500, 0.967847, -0.007994, 1.000000, 0.000000 
3.187750, 0.967847, -0.007994, 1.000000, 0.000000 
3.188000, 0.967847, -0.007994, 1.000000, 0.000000 
3.188250, 0.967846, -0.007995, 1.000000, 0.000000 
3.188500, 0.967846, -0.007995, 1.000000, 0.000000 
3.188750, 0.967846, -0.007995, 1.000000, 0.000000 
3.189000, 0.967846, -0.007995, 1.000000, 0.000000 
3.189250, 0.967846, -0.007995, 1.000000, 0.000000 
3.189500, 0.967845, -0.007995, 1.000000, 0.000000 
3.189750, 0.967845, -0.007995, 1.000000, 0.000000 
3.190000, 0.967845, -0.007995, 1.000000, 0.000000 
3.190250, 0.967845, -0.007995, 1.000000, 0.000000 
3.190500, 0.967844, -0.007995, 1.000000, 0.000000 
3.190750, 0.967844, -0.007995, 1.000000, 0.000000 
3.191000, 0.967844, -0.007995, 1.000000, 0.000000 
3.191250, 0.967844, -0.007995, 1.000000, 0.000000 
3.191500, 0.967844, -0.007995, 1.000000, 0.000000 
3.191750, 0.967843, -0.007996, 1.000000, 0.000000 
3.192000, 0.967843, -0.007996, 1.000000, 0.000000 
3.192250, 0.967843, -0.007996, 1.000000, 0.000000 
3.192500, 0.967843, -0.007996, 1.000000, 0.000000 
3.192750, 0.967843, -0.007996, 1.000000, 0.000000 
3.193000, 0.967842, -0.007996, 1.000000, 0.000000 
3.193250, 0.967842, -0.007996, 1.000000, 0.000000 
3.193500, 0.967842, -0.007996, 1.000000, 0.000000 
3.193750, 0.967842, -0.007996, 1.000000, 0.000000 
3.194000, 0.967842, -0.007996, 1.000000, 0.000000 
3.194250, 0.967841, -0.007996, 1.000000, 0.000000 
3.194500, 0.967841, -0.007996, 1.000000, 0.000000 
3.194750, 0.967841, -0.007996, 1.000000, 0.000000 
3.195000, 0.967841, -0.007996, 1.000000, 0.000000 
3.195250, 0.967840, -0.007997, 1.000000, 0.000000 
3.195500, 0.967840, -0.007997, 1.000000, 0.000000 
3.195750, 0.967840, -0.007997, 1.000000, 0.000000 
3.196000, 0.967840, -0.007997, 1.000000, 0.000000 
3.196250, 0.967840, -0.007997, 1.000000, 0.000000 
3.196500, 0.967839, -0.007997, 1.000000, 0.000000 
3.196750, 0.967839, -0.007997, 1.000000, 0.000000 
3.197000, 0.967839, -0.007997, 1.000000, 0.000000 
3.197250, 0.967839, -0.007997, 1.000000, 0.000000 
3.197500, 0.967838, -0.007997, 1.000000, 0.000000 
3.197750, 0.967838, -0.007997, 1.000000, 0.000000 
3.198000, 0.967838, -0.007997, 1.000000, 0.000000 
3.198250, 0.967838, -0.007997, 1.000000, 0.000000 
3.198500, 0.967838, -0.007998, 1.000000, 0.000000 
3.198750, 0.967837, -0.007998, 1.000000, 0.000000 
3.199000, 0.967837, -0.007998, 1.000000, 0.000000 
3.199250, 0.967837, -0.007998, 1.000000, 0.000000 
3.199500, 0.967837, -0.007998, 1.000000, 0.000000 
3.199750, 0.967836, -0.007998, 1.000000, 0.000000 
3.200000, 0.967836, -0.007998, 1.000000, 0.000000 
3.200250, 0.967836, -0.007998, 1.000000, 0.000000 
3.200500, 0.967836, -0.007998, 1.000000, 0.000000 
3.200750, 0.967836, -0.007998, 1.000000, 0.000000 
3.201000, 0.967835, -0.007998, 1.000000, 0.000000 
3.201250, 0.967835, -0.007998, 1.000000, 0.000000 
3.201500, 0.967835, -0.007998, 1.000000, 0.000000 
3.201750, 0.967835, -0.007999, 1.000000, 0.000000 
3.202000, 0.967834, -0.007999, 1.000000, 0.000000 
3.202250, 0.967834, -0.007999, 1.000000, 0.000000 
3.202500, 0.967834, -0.007999, 1.000000, 0.000000 
3.202750, 0.967834, -0.007999, 1.000000, 0.000000 
3.203000, 0.967834, -0.007999, 1.000000, 0.000000 
3.203250, 0.967833, -0.007999, 1.000000, 0.000000 
3.203500, 0.967833, -0.007999, 1.000000, 0.000000 
3.203750, 0.967833, -0.007999, 1.000000, 0.000000 
3.204000, 0.967833, -0.007999, 1.000000, 0.000000 
3.204250, 0.967832, -0.007999, 1.000000, 0.000000 
3.204500, 0.967832, -0.007999, 1.000000, 0.000000 
3.204750, 0.967832, -0.007999, 1.000000, 0.000000 
3.205000, 0.967832, -0.008000, 1.000000, 0.000000 
3.205250, 0.967831, -0.008000, 1.000000, 0.000000 
3.205500, 0.967831, -0.008000, 1.000000, 0.000000 
3.205750, 0.967831, -0.008000, 1.000000, 0.000000 
3.206000, 0.967831, -0.008000, 1.000000, 0.000000 
3.206250, 0.967831, -0.008000, 1.000000, 0.000000 
3.206500, 0.967830, -0.008000, 1.000000, 0.000000 
3.206750, 0.967830, -0.008000, 1.000000, 0.000000 
3.207000, 0.967830, -0.008000, 1.000000, 0.000000 
3.207250, 0.967830, -0.008000, 1.000000, 0.000000 
3.207500, 0.967829, -0.008000, 1.000000, 0.000000 
3.207750, 0.967829, -0.008000, 1.000000, 0.000000 
3.208000, 0.967829, -0.008000, 1.000000, 0.000000 
3.208250, 0.967829, -0.008001, 1.000000, 0.000000 
3.208500, 0.967829, -0.008001, 1.000000, 0.000000 
3.208750, 0.967828, -0.008001, 1.000000, 0.000000 
3.209000, 0.967828, -0.008001, 1.000000, 0.000000 
3.209250, 0.967828, -0.008001, 1.000000, 0.000000 
3.209500, 0.967828, -0.008001, 1.000000, 0.000000 
3.209750, 0.967827, -0.008001, 1.000000, 0.000000 
3.210000, 0.967827, -0.008001, 1.000000, 0.000000 
3.210250, 0.967827, -0.008001, 1.000000, 0.000000 
3.210500, 0.967827, -0.008001, 1.000000, 0.000000 
3.210750, 0.967826, -0.008001, 1.000000, 0.000000 
3.211000, 0.967826, -0.008001, 1.000000, 0.000000 
3.211250, 0.967826, -0.008001, 1.000000, 0.000000 
3.211500, 0.967826, -0.008002, 1.000000, 0.000000 
3.211750, 0.967826, -0.008002, 1.000000, 0.000000 
3.212000, 0.967825, -0.008002, 1.000000, 0.000000 
3.212250, 0.967825, -0.008002, 1.000000, 0.000000 
3.212500, 0.967825, -0.008002, 1.000000, 0.000000 
3.212750, 0.967825, -0.008002, 1.000000, 0.000000 
3.213000, 0.967824, -0.008002, 1.000000, 0.000000 
3.213250, 0.967824, -0.008002, 1.000000, 0.000000 
3.213500, 0.967824, -0.008002, 1.000000, 0.000000 
3.213750, 0.967824, -0.008002, 1.000000, 0.000000 
3.214000, 0.967823, -0.008002, 1.000000, 0.000000 
3.214250, 0.967823, -0.008002, 1.000000, 0.000000 
3.214500, 0.967823, -0.008002, 1.000000, 0.000000 
3.214750, 0.967823, -0.008003, 1.000000, 0.000000 
3.215000, 0.967823, -0.008003, 1.000000, 0.000000 
3.215250, 0.967822, -0.008003, 1.000000, 0.000000 
3.215500, 0.967822, -0.008003, 1.000000, 0.000000 
3.215750, 0.967822, -0.008003, 1.000000, 0.000000 
3.216000, 0.967822, -0.008003, 1.000000, 0.000000 
3.216250, 0.967821, -0.008003, 1.000000, 0.000000 
3.216500, 0.967821, -0.008003, 1.000000, 0.000000 
3.216750, 0.967821, -0.008003, 1.000000, 0.000000 
3.217000, 0.967821, -0.008003, 1.000000, 0.000000 
3.217250, 0.967820, -0.008003, 1.000000, 0.000000 
3.217500, 0.967820, -0.008003, 1.000000, 0.000000 
3.217750, 0.967820, -0.008003, 1.000000, 0.000000 
3.218000, 0.967820, -0.008004, 1.000000, 0.000000 
3.218250, 0.967820, -0.008004, 1.000000, 0.000000 
3.218500, 0.967819, -0.008004, 1.000000, 0.000000 
3.218750, 0.967819, -0.008004, 1.000000, 0.000000 
3.219000, 0.967819, -0.008004, 1.000000, 0.000000 
